Unnamed: 0,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
0,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,1,REG,DAL,32,50,379.0,4,2.0,0.0,-0.0,0,0,446.0,176.0,22.0,14.006987571716309,0,0.8497757911682129,0.1684491336345672,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.16,27.16
1,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,2,REG,ATL,24,36,276.0,5,0.0,3.0,17.0,1,1,347.0,88.0,14.0,1.8543641567230225,0,0.7953890562057495,0.1184036210179328,1,6.0,0,0.0,0.0,1.0,1.2840403318405151,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.64,29.64
2,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,3,REG,LA,41,55,432.0,1,0.0,3.0,21.0,1,0,382.0,238.0,24.0,13.163302421569824,0,1.1308900117874146,0.1378707587718963,3,14.0,1,0.0,0.0,1.0,0.5629274249076843,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.68,28.68
3,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,4,REG,NE,22,43,269.0,0,0.0,1.0,8.0,0,0,459.0,109.0,12.0,2.2452075481414795,0,0.586056649684906,0.015135240741074,4,3.0,0,0.0,0.0,1.0,1.662058711051941,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.06,11.06
4,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,5,REG,MIA,30,41,411.0,5,0.0,2.0,15.0,0,0,421.0,225.0,24.0,28.32359313964844,0,0.976247012615204,0.3494027256965637,1,13.0,0,0.0,0.0,1.0,0.865390956401825,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.74,37.74
5,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,6,REG,PHI,34,42,297.0,2,1.0,0.0,-0.0,0,0,283.0,191.0,17.0,13.495770454406738,0,1.0494699478149414,0.2418896257877349,4,1.0,0,0.0,0.0,1.0,-3.689732074737549,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.98,17.98
6,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,7,REG,CHI,20,36,211.0,4,0.0,0.0,-0.0,0,0,281.0,75.0,12.0,9.26258945465088,0,0.7508896589279175,0.1039599031209945,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.44,24.44
7,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,8,REG,NO,28,40,375.0,4,2.0,3.0,25.0,1,1,340.0,205.0,13.0,0.9626899361610411,0,1.1029411554336548,0.0912172123789787,1,2.0,0,0.0,0.0,1.0,0.5013113021850586,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.2,25.2
8,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,10,REG,WAS,23,34,220.0,2,2.0,0.0,-0.0,0,0,208.0,113.0,8.0,-2.8937366008758545,0,1.057692289352417,0.027084058150649,1,2.0,0,0.0,0.0,1.0,2.03817105293274,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
9,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,11,REG,NYG,30,46,307.0,2,1.0,0.0,-0.0,0,0,344.0,128.0,16.0,6.539577484130859,0,0.8924418687820435,0.1050983518362045,1,10.0,0,0.0,0.0,1.0,1.530381202697754,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.28,19.28
10,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,12,REG,IND,25,34,226.0,1,1.0,2.0,9.0,0,0,199.0,129.0,11.0,-1.3155395984649658,0,1.1356784105300903,0.0878541991114616,2,2.0,0,0.0,0.0,1.0,0.0663431957364082,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.24,11.24
11,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,13,REG,ATL,38,51,368.0,4,1.0,0.0,-0.0,0,0,324.0,167.0,22.0,15.678909301757812,0,1.1358025074005127,0.1938131749629974,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.62,28.62
12,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,14,REG,BUF,31,46,363.0,2,0.0,2.0,12.0,0,0,347.0,214.0,13.0,10.003941535949709,0,1.0461095571517944,0.1436658203601837,7,16.0,1,0.0,0.0,4.0,1.4493906497955322,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.12,30.12
13,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,15,REG,NO,26,48,214.0,0,1.0,4.0,30.0,0,0,399.0,91.0,13.0,-16.391220092773438,0,0.5363408327102661,-0.0470487177371978,1,2.0,0,1.0,1.0,0.0,-3.799530744552612,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.76,4.76
14,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,16,REG,CAR,18,30,232.0,1,0.0,0.0,-0.0,0,0,254.0,83.0,12.0,10.969191551208496,0,0.913385808467865,0.1928706616163253,1,11.0,0,0.0,0.0,1.0,1.3797266483306885,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.38,14.38
15,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,17,REG,NYJ,34,50,410.0,3,1.0,1.0,5.0,0,0,507.0,155.0,21.0,21.967527389526367,0,0.8086785078048706,0.2518810033798218,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.4,26.4
16,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,18,REG,CAR,29,37,326.0,3,0.0,1.0,2.0,0,0,280.0,147.0,15.0,17.84172821044922,0,1.164285659790039,0.2788931131362915,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.04,25.04
17,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,19,POST,PHI,29,37,271.0,2,0.0,4.0,28.0,0,0,167.0,147.0,14.0,8.226545333862305,0,1.622754454612732,0.1740334331989288,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.84,18.84
18,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2021,20,POST,LA,30,54,329.0,1,1.0,3.0,21.0,1,1,429.0,170.0,14.0,-13.95566177368164,0,0.7668997645378113,-0.027880972251296,1,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.16,13.16
37,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,1,REG,NO,15,28,133.0,0,2.0,1.0,11.0,0,0,244.0,66.0,6.0,-15.949714660644531,0,0.5450819730758667,-0.0090647777542471,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.32,1.32
38,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,2,REG,DET,22,27,255.0,4,0.0,3.0,28.0,0,0,258.0,129.0,16.0,17.570484161376953,0,0.9883720874786376,0.3411319851875305,4,6.0,0,0.0,0.0,0.0,0.7046086192131042,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.8,26.8
39,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,3,REG,SF,23,33,261.0,2,0.0,1.0,8.0,0,0,354.0,100.0,13.0,7.611549377441406,0,0.7372881174087524,0.2668491005897522,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,-4.0,0,0.0,0.0,-4.0,0.0,0.0,-1.2434463500976562,0,0.0,0.0322580635547637,-0.0112994350492954,0.0404774919152259,0.0,18.04,19.04
40,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,4,REG,PIT,20,36,248.0,2,0.0,3.0,12.0,0,0,344.0,133.0,13.0,3.578705310821533,0,0.7209302186965942,0.0532328002154827,3,2.0,1,0.0,0.0,1.0,1.420885443687439,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.12,24.12
41,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,5,REG,CIN,27,39,344.0,2,1.0,2.0,11.0,0,0,331.0,176.0,16.0,9.05295181274414,0,1.0392749309539795,0.2255870997905731,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.76,19.76
42,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,6,REG,CHI,17,23,195.0,2,0.0,3.0,26.0,0,0,195.0,128.0,10.0,6.792425632476807,0,1.0,0.2530681490898132,7,19.0,1,0.0,0.0,3.0,2.156513214111328,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.7,23.7
43,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,7,REG,WAS,27,35,274.0,3,0.0,3.0,27.0,0,0,210.0,123.0,16.0,10.892633438110352,0,1.3047618865966797,0.2243560403585434,2,17.0,0,0.0,0.0,1.0,2.4021992683410645,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.66,24.66
44,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,8,REG,ARI,22,37,184.0,2,0.0,1.0,-0.0,0,0,165.0,138.0,10.0,1.4296646118164062,0,1.1151515245437622,0.0206982754170894,2,3.0,0,0.0,0.0,0.0,0.5177353024482727,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.66,15.66
45,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,10,REG,SEA,23,37,292.0,0,1.0,1.0,5.0,0,0,232.0,215.0,10.0,1.7057369947433472,0,1.2586207389831543,0.0292937662452459,2,8.0,0,1.0,0.0,1.0,0.294035255908966,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.48,10.48
46,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,11,REG,MIN,23,33,385.0,4,0.0,2.0,13.0,1,0,261.0,217.0,16.0,23.260366439819336,0,1.4750957489013672,0.2762661278247833,2,21.0,0,0.0,0.0,1.0,1.0644129514694214,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.5,33.5
47,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,12,REG,LA,28,45,307.0,2,0.0,1.0,-0.0,0,0,426.0,165.0,14.0,9.349708557128906,0,0.7206572890281677,0.1198658645153045,2,0.0,1,0.0,0.0,1.0,0.0828901678323745,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.28,26.28
48,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,14,REG,CHI,29,37,341.0,4,0.0,3.0,21.0,0,0,253.0,169.0,19.0,15.845236778259276,0,1.34782612323761,0.2700076699256897,1,0.0,0,1.0,0.0,0.0,-0.9678751230239868,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.64,29.64
49,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,15,REG,BAL,23,31,268.0,3,0.0,3.0,18.0,0,0,286.0,133.0,20.0,19.174182891845703,0,0.937062919139862,0.3150354623794555,4,11.0,0,0.0,0.0,0.0,-1.432861089706421,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.82,23.82
50,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,16,REG,CLE,24,34,202.0,3,0.0,0.0,-0.0,0,0,177.0,108.0,10.0,5.719875335693359,0,1.1412429809570312,0.1181873232126236,1,-1.0,0,0.0,0.0,0.0,-1.9977089166641235,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.98,19.98
51,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,17,REG,MIN,29,38,288.0,2,0.0,0.0,-0.0,0,0,234.0,124.0,15.0,10.008660316467283,0,1.2307692766189575,0.1922118067741394,2,8.0,0,0.0,0.0,2.0,1.211573600769043,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.32,20.32
52,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,18,REG,DET,14,18,138.0,2,0.0,3.0,8.0,0,0,108.0,65.0,9.0,3.7235939502716064,0,1.2777777910232544,0.1501261591911316,1,7.0,0,0.0,0.0,0.0,0.374815821647644,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.22,14.22
53,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",GB,2021,20,POST,SF,20,29,225.0,0,0.0,5.0,29.0,1,0,220.0,128.0,8.0,-1.0882389545440674,0,1.0227272510528564,0.0493082888424396,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
99,00-0026158,J.Flacco,Joe Flacco,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwsbpmlhoqud0puidizt",NYJ,2021,10,REG,BUF,3,3,47.0,1,0.0,0.0,-0.0,0,0,31.0,16.0,2.0,5.35892915725708,0,1.5161290168762207,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.88,5.88
100,00-0026158,J.Flacco,Joe Flacco,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwsbpmlhoqud0puidizt",NYJ,2021,11,REG,MIA,24,39,291.0,2,0.0,2.0,13.0,1,1,305.0,159.0,12.0,0.9351900815963744,0,0.954098343849182,0.0840961709618568,2,3.0,0,0.0,0.0,1.0,0.1671071201562881,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.94,17.94
124,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,1,REG,CHI,20,26,321.0,3,0.0,1.0,9.0,0,0,228.0,140.0,13.0,18.84857749938965,0,1.407894730567932,0.2824313044548034,5,-5.0,0,0.0,0.0,0.0,-4.942732334136963,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.34,24.34
125,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,2,REG,IND,19,30,278.0,2,1.0,1.0,8.0,0,0,218.0,152.0,15.0,11.933595657348633,0,1.2752293348312378,0.1436562240123748,2,1.0,0,0.0,0.0,0.0,-0.8767611384391785,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.22,17.22
126,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,3,REG,TB,27,38,343.0,4,0.0,1.0,12.0,0,0,359.0,178.0,16.0,17.66876220703125,0,0.9554317593574524,0.2094617784023285,2,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.52,29.52
127,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,4,REG,ARI,26,41,280.0,2,1.0,0.0,-0.0,0,0,354.0,107.0,13.0,2.385245084762573,0,0.790960431098938,0.0737581253051757,6,21.0,0,0.0,0.0,3.0,1.8299020528793333,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.3,19.3
128,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,5,REG,SEA,25,37,365.0,1,1.0,1.0,7.0,0,0,469.0,117.0,16.0,14.055628776550291,0,0.778251588344574,0.2384366989135742,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.5,16.5
129,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,6,REG,NYG,22,28,251.0,4,1.0,2.0,17.0,1,0,216.0,113.0,15.0,18.57217597961425,0,1.162037014961243,0.3045620322227478,2,12.0,0,0.0,0.0,1.0,0.1191776320338249,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.24,25.24
130,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,7,REG,DET,28,41,334.0,3,0.0,1.0,7.0,0,0,383.0,139.0,17.0,14.03859806060791,1,0.8720626831054688,0.1909565478563308,2,-2.0,0,0.0,0.0,0.0,-1.5678564310073853,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.16,27.16
131,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,8,REG,HOU,21,32,305.0,3,0.0,0.0,-0.0,0,0,218.0,135.0,16.0,16.189197540283203,0,1.3990825414657593,0.2277135848999023,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.2,24.2
132,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,9,REG,TEN,31,48,294.0,1,2.0,5.0,41.0,0,0,244.0,178.0,16.0,-20.003671646118164,0,1.2049180269241333,-0.0135990101844072,2,13.0,0,0.0,0.0,1.0,1.7369718551635742,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.06,13.06
133,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,10,REG,SF,26,41,243.0,1,2.0,2.0,19.0,0,0,340.0,114.0,11.0,-8.789725303649902,0,0.7147058844566345,0.0123970946297049,1,1.0,0,0.0,0.0,0.0,-1.1742229461669922,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.82,9.82
134,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,12,REG,GB,21,38,302.0,3,1.0,2.0,17.0,1,1,408.0,133.0,10.0,-3.3783345222473145,1,0.7401960492134094,0.0019021923653781,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.98,21.98
135,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,13,REG,JAX,26,38,295.0,3,0.0,1.0,5.0,0,0,353.0,116.0,15.0,13.03600025177002,0,0.8356940746307373,0.1828814893960952,1,2.0,0,0.0,0.0,1.0,1.565929651260376,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.0,24.0
136,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,14,REG,ARI,23,30,287.0,3,0.0,3.0,20.0,1,0,250.0,104.0,12.0,14.540051460266112,0,1.1480000019073486,0.2249203473329544,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.48,23.48
137,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,15,REG,SEA,21,29,244.0,2,1.0,4.0,35.0,0,0,230.0,106.0,11.0,-2.4432692527771,0,1.060869574546814,0.0518392510712146,3,-3.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.46,15.46
138,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,16,REG,MIN,21,37,197.0,1,3.0,0.0,-0.0,0,0,297.0,98.0,11.0,-9.771740913391112,0,0.6632996797561646,-0.0317681655287742,3,8.0,0,1.0,0.0,2.0,1.4079384803771973,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.68,6.68
139,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icjfdfsncqlsqe49iujv",LA,2021,17,REG,BAL,26,35,309.0,2,2.0,1.0,9.0,1,1,249.0,126.0,14.0,6.981995582580566,0,1.2409638166427612,0.1744350641965866,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.26,14.26
